Power Demand (MW),Month,Day of the Week,Time of the Day (Hour),Voltage Unbalance
879.3242832299366,6,6,11,0.23512081453218864
1106.5782665328634,6,6,19,0.3083219286363711
1089.513486163915,9,3,11,0.24215277786022973
1523.900175540044,4,2,22,0.21583260291034806
930.1644545705252,8,1,5,0.12010685018479203
594.5102266310691,7,5,11,0.22631920703153527
932.4252658666236,12,3,16,0.2870004449842692
1250.6470225142389,7,4,20,0.24900674112514906
1175.2939258225458,3,2,0,0.08280556628465194
1043.062782618473,5,5,18,0.33319855170207296
955.6537342901227,10,2,3,0.11229617059247086
1194.77487547014,11,6,0,0.10678085578301337
1215.9000185350937,3,6,12,0.2862505399395099
748.7747399214384,4,3,3,0.10184755098298212
1158.0808623518678,4,6,11,0.24808568888645618
809.04504331112,2,5,0,0.07600518447927945
1076.9806337313473,9,1,12,0.24294393952459045
917.7996477270233,9,2,13,0.25738576447484174
1098.6575194244938,5,5,8,0.17958921710742315
1219.62234493656,3,4,19,0.30990586416725285
967.3335832801677,5,0,19,0.25267495527218015
1773.7448779570213,3,6,16,0.33691731563176747
646.3355724001623,1,4,7,0.12834918559796502
1083.2843308883594,4,2,19,0.2712190206610183
1287.9778889600993,6,4,8,0.19943172033358608
967.9098157472612,6,3,0,0.06253988287470047
826.4642982191679,3,5,14,0.27178894665856396
1028.6778888623628,11,5,8,0.1764083077496964
993.1401903617983,8,1,10,0.1729252339485358
567.6531253660341,11,5,7,0.15823841068135394
1582.8192600953757,3,3,20,0.27861299981405463
1413.5635938354694,7,2,20,0.27258755291519826
559.1926716311408,10,6,2,0.1047449083163329
514.6118904743769,1,5,2,0.09728029656387058
702.3154317296164,2,1,1,0.044120528070786355
998.7876615237843,6,3,23,0.14528921843447531
1105.5604753885555,1,0,10,0.15425803423752596
1008.5494148803285,2,0,8,0.14297237124191856
1380.3287989628802,8,2,23,0.13763042649539795
955.8486490908181,4,4,1,0.09669051800269905
1056.099911498624,10,6,20,0.29499538885002746
1182.0657347772872,1,4,12,0.23574340365919144
1028.9830498486497,3,5,15,0.2831650595627794
646.1281273964405,2,1,20,0.1968480728738145
1079.1420777317662,5,4,14,0.2603069113750493
1219.5805591455162,1,2,11,0.2257947609960293
710.9742825300564,3,2,3,0.07660908598760878
1139.31622248977,1,5,4,0.13030035232450252
1375.1040008181078,4,1,12,0.2573966447368802
787.2092660894401,11,6,20,0.2671573886757137
851.5126678286281,8,2,14,0.2620863385815924
701.5924622462904,10,2,15,0.25460320866179437
1170.4951853609723,3,1,14,0.26288608362186083
992.1663189881912,5,0,11,0.21876040412762718
992.8382281248151,4,6,15,0.3134422732158171
1222.2247570535685,5,0,7,0.14716477736007202
1250.4685332418376,11,5,12,0.3013103089068124
964.3687045846174,8,6,0,0.09710301125575983
1063.9205879652588,7,2,21,0.2097385740984849
1191.3062524218312,5,0,6,0.11973330270274725
1040.7830232088095,11,2,22,0.15114363543072964
937.5341360143686,2,2,0,0.07121919453702216
624.786761159495,5,2,15,0.2389228951027946
268.16656881693007,7,6,23,0.1268268032922404
1165.1849788687548,1,2,6,0.1445876051638454
1033.1869471967918,6,0,2,0.08746859065492699
1148.430981044151,6,5,20,0.27074141990478184
1028.1365774696576,8,1,3,0.10468961767184996
589.061578932779,11,5,1,0.08712872405260982
1383.5371684519732,11,5,2,0.14177283856462222
1532.1437702184926,7,3,9,0.21261982722893982
730.0960532384354,5,1,5,0.11401527308388684
928.0005104469725,9,4,4,0.1295767699619227
427.1320486587272,5,0,12,0.17655542370161423
793.8870623835343,7,0,17,0.2622795419885049
1101.6536241952301,1,6,23,0.17790380336962544
1153.6792171284542,9,0,22,0.15241369904739066
870.1712748640743,12,0,10,0.15941260815998698
816.8580136607641,5,4,23,0.13984844502287705
1115.291327392625,9,3,17,0.2995562192391677
893.2992195230661,8,5,22,0.18911647332244605
703.9134420598683,5,1,4,0.07199884273543794
972.5716091404797,11,1,10,0.17040298702082832
708.4284802043603,11,5,0,0.06909277483383458
1333.215497777259,6,5,21,0.2380471608632279
626.7937542625762,5,6,4,0.12430794236117261
940.442539887485,9,2,1,0.09126944007925535
682.2146647351294,8,6,23,0.17143973990883535
732.5911680959478,3,4,21,0.19741157930673361
1174.4041087087232,4,5,14,0.2888882179630755
1098.1352585226948,2,5,16,0.3055991992647672
1310.9814559053611,11,4,12,0.28096263741601185
910.8191681736405,3,1,3,0.07853039042441418
1315.773619026631,5,3,19,0.3022483610010997
1024.557441872576,9,0,17,0.25879392776577603
855.3242583710157,4,2,14,0.24425088942949486
676.0866088719383,4,2,10,0.17465994176825062
1204.7240387989955,1,3,17,0.29934468961051225
1116.1691451310967,10,4,23,0.14843279499622664
1301.557580309785,12,0,6,0.13953352352611056
981.1213745656584,10,0,14,0.24714107637510543
1055.8485126480723,6,0,5,0.09372223182266481
1005.491905320154,8,0,7,0.13283322279232396
943.4406022470989,2,4,21,0.20855737948506944
1200.138160713532,7,4,21,0.23252433949218543
1064.5835410250531,6,0,4,0.10687001770752157
1003.354197646715,1,6,6,0.17362745436446697
760.8410480677926,10,0,6,0.11385158733843999
1152.6950261622128,9,5,18,0.3298299250857338
917.9280747832403,4,3,9,0.16954701162930766
866.8396576943032,4,5,5,0.1335395749929763
1089.5083556091834,5,0,6,0.12201630265278385
1417.8542409230981,2,6,23,0.19461002355082646
1355.7682527401848,7,4,7,0.18085600755534098
858.4128846325639,12,0,23,0.12018840756948841
818.5449197386515,12,0,19,0.23724785322038086
1140.868880074606,10,3,19,0.2955020564416707
891.0919784432299,7,1,5,0.09835317459913978
973.8618630767196,5,4,23,0.14292008845801238
419.6817918729736,4,0,20,0.19299782305640964
946.4764085633216,2,2,6,0.12251270576502753
1135.851356411447,3,1,11,0.22430142461602917
865.636474458413,10,6,23,0.17051173673585227
904.9311661668639,4,5,6,0.14746960519976074
1066.3682325264522,3,3,21,0.21623914378816692
963.6420651204658,3,1,2,0.08839664100409143
1097.5186887686102,10,6,19,0.3237706212810309
964.2684064825726,5,6,15,0.2893311652253502
996.4704881565398,5,5,10,0.19918096140515815
864.676917687232,10,5,14,0.286896371807358
1228.8350048834861,12,5,0,0.1095559036623421
1192.0278405635272,6,1,2,0.08164450143492195
1025.4087001526616,8,4,21,0.2277921828042853
1202.3605254186584,2,5,20,0.25665451641481635
1000.1139108671126,7,5,6,0.1522842648182532
943.3206625671445,6,1,12,0.23378685760632906
1320.4293315814252,8,1,11,0.22717135002716904
981.6251491891675,2,2,16,0.26325907724702574
1267.4086419277733,6,1,11,0.22553604070595573
1198.0038060613297,10,5,0,0.1170432335694928
1084.9268950055603,11,6,13,0.2992969915241724
1158.3782909303911,7,3,16,0.2917326569994923
921.8275239484857,11,4,7,0.15354647458498955
1091.4206129386819,5,3,9,0.19899141039046173
1080.691493255423,6,1,4,0.1168663561467737
966.5064933539031,8,0,23,0.13093461317025662
1075.634263225028,12,4,19,0.2992280931994536
584.8346428427343,7,5,16,0.2891851789439671
1045.3184873131527,1,5,8,0.1859310468652211
921.1624186091483,3,6,18,0.33281763869685593
748.1583866372467,6,3,16,0.2785180674150512
812.8940290672132,9,3,1,0.08450486709072888
570.8293933427201,10,1,21,0.17596141152005437
960.6986388363872,5,5,16,0.27248424652607284
1215.473743875778,3,4,0,0.09042085073340757
751.0978152670284,8,0,2,0.06547728711263479
710.4457619309512,2,2,18,0.28741151768554213
1329.4073816558966,7,4,12,0.27645236871894174
594.1749844557205,11,4,19,0.2880654072885811
1044.9738137111347,5,1,23,0.13507723175769742
1171.4647253127614,8,6,22,0.20659377086962888
1015.0742142306801,1,5,15,0.28610188917595814
849.0299471011895,5,2,6,0.12593175242774976
1262.2284403709564,11,1,20,0.2568172626534191
435.7080455862923,11,6,14,0.26539261640018386
985.3915566555202,10,6,22,0.2193628043506354
971.5284767053488,10,4,7,0.1651534863551258
1021.3887693446476,5,2,5,0.14313063280109917
807.7813934349396,10,6,18,0.3421653374445156
686.4668183663621,7,2,21,0.19382853675765493
627.4272462512324,1,2,13,0.21703917023190009
1032.3738474017125,10,3,22,0.19452433640013717
1023.1707898518737,6,1,0,0.07537464842732541
870.2954068245832,3,5,0,0.10298773806023645
803.8184938076879,11,0,8,0.14796840238295428
748.9267775090354,3,0,8,0.13485968161842157
982.3126091406474,5,2,21,0.19463737385197757
615.7506723560036,6,5,9,0.1695304024159168
779.7118126576955,8,0,11,0.1937796984331308
773.9506073712779,7,3,16,0.27210698318364246
1176.0067119748808,4,2,0,0.09204693203800111
1299.7650711823644,5,1,13,0.2663610685500126
1459.4177135459722,4,3,9,0.1879577017842734
1331.7083954510847,4,5,2,0.1332430741854817
956.7965189120895,8,5,14,0.300304287651492
968.7370389876073,7,0,12,0.22223697121090785
618.4521559074985,6,4,9,0.16500048553458102
547.4119577798241,12,6,14,0.2726274830086558
1099.385019640823,3,3,4,0.12147654220161472
1437.3522108537013,11,1,11,0.2484047230355301
1430.9695611131797,3,5,6,0.1854953811126633
667.950431981104,2,2,9,0.1359209499476989
1047.7079504492654,9,1,11,0.217533789695106
786.2380211698764,9,4,19,0.27835160281048615
1035.904960481679,2,4,22,0.18655300801633984
917.292583419667,1,2,15,0.24580887538611196
1033.6775803471673,3,2,11,0.1958372172217472
850.4514378030973,6,2,10,0.159454000721088
774.0960935350213,4,6,20,0.2778271464142227
1211.2127359853346,7,4,9,0.21049219656397886
850.3934639039466,5,6,16,0.29275575305232293
900.7093223901062,1,1,20,0.22080422765286867
950.534507212514,5,4,0,0.08065554470766607
685.8646360458495,3,4,19,0.2760665935381832
890.3706256823571,11,3,12,0.2392180703460571
831.8616714970892,1,5,9,0.1733084311460921
859.0206788143231,5,5,9,0.17479134541141036
1011.5092480617676,4,1,16,0.2612374280239871
523.2488950923579,6,0,9,0.13187169768321266
1114.7098580297459,2,4,18,0.31413238015159534
875.9616378526073,8,4,22,0.19539877797884156
1133.2170560199822,4,3,4,0.13036095253974408
1068.970144413005,7,1,16,0.27552205260358215
1266.6493571780047,12,4,8,0.19385085129209947
952.5729501065924,2,5,22,0.2024600583058588
731.8540122931327,3,2,6,0.11662628182600875
1234.0915317323045,9,2,21,0.24088829099026388
1277.118017993882,2,6,23,0.17185976394472072
909.7579102512677,7,2,4,0.12849658393849456
848.895043196219,2,1,16,0.23517888936053416
1182.7031119163607,7,5,9,0.1911120013864091
927.6084989946744,7,5,3,0.12395876276612522
1230.3668081421074,8,6,23,0.20039054813159032
1298.4176253118058,10,0,14,0.26461595119896686
1035.5052100976027,2,6,14,0.3075010963546624
1247.5759518223945,8,0,15,0.26634665573864813
1256.2136589947809,7,5,19,0.31287567736051214
1195.495742921658,12,5,18,0.35127930068467494
621.1037088334506,2,2,8,0.14260942575101876
969.881698664923,9,2,17,0.2999653773552291
933.8491380274122,8,3,1,0.08648126378053139
880.4610176339987,5,4,6,0.16043842551260756
685.5495630316229,10,6,9,0.18255921146649817
778.009492127894,1,1,7,0.12669640355041406
1220.8508974818487,10,2,3,0.11353398358443736
1092.0249417118112,2,6,2,0.13255055760363568
913.6118769517318,3,0,22,0.162252054671572
972.9117539484581,12,3,14,0.26779878567504534
1209.0659016628204,1,1,0,0.06988124016607919
797.0342657192136,10,6,7,0.16901764861925836
790.5853930330713,10,3,6,0.1096366494359912
1328.8218833343399,11,3,14,0.28242244993153726
908.8691328155184,1,3,15,0.27250621805423664
1498.3926679388446,6,2,23,0.1531116316684938
1396.2196130785546,1,3,22,0.18920674253767025
473.83434728552777,12,4,7,0.16668719123951312
361.7204299474521,11,2,7,0.11840340160890576
689.3334294357196,11,1,11,0.2078028239497314
1050.4966630664248,6,1,23,0.12793759589837697
923.6670603864748,1,6,7,0.17614790531423172
701.1033054217831,2,6,15,0.2821243171933191
605.5242062714198,5,0,6,0.09259047774348374
1212.4780577971228,6,1,8,0.16339298142645786
1081.8975355589537,4,2,4,0.11575727915005442
999.582602911548,2,4,7,0.1704520671696389
991.1091426697188,11,1,11,0.21672933168744624
877.6871124350415,9,2,20,0.2369389489351394
1482.624554483507,1,4,18,0.3414855228320864
934.3388199780129,9,2,17,0.29131829215776556
1206.4830762117485,6,6,10,0.22432698961385075
839.183247154478,4,6,20,0.2601446628824668
792.7547286000112,7,5,17,0.30308643842268185
949.3163550942628,7,2,1,0.0875163570175566
935.533381171405,1,0,21,0.1818543711285822
1017.7036301703303,6,1,9,0.16439839631976869
1249.4611889732091,7,2,6,0.1787136827365894
1065.020180949501,4,4,18,0.3238251125046116
1231.2664038680805,2,5,2,0.12199185015773822
1369.0189633270945,6,0,10,0.18913157915942092
530.186929887142,7,0,9,0.12316154335994556
804.3678644652518,11,5,22,0.19901830478119373
649.4487349383287,8,6,16,0.2909544667780633
636.1785490137883,3,1,4,0.08534206033931122
711.9161470162489,10,3,9,0.17585146472473517
1024.1371381499548,10,1,16,0.26902244162157823
1073.0700612592752,2,1,23,0.12896543113128667
1221.6803633142335,8,2,18,0.2911862686435786
1028.3051561911102,1,6,1,0.13468188481008708
992.6295882855451,2,4,14,0.2746027194161943
1069.5639583778375,5,0,18,0.30133371170434087
1242.6082615859468,8,4,14,0.29245861000751594
642.1842957809231,11,3,9,0.17420198777565404
649.4413062723027,4,5,16,0.287096613369255
951.3438266145624,11,0,19,0.245967870166711
866.1257136599298,4,0,6,0.11839990075855705
1151.0691786747384,6,5,10,0.216854204711685
646.0720632561597,6,1,20,0.21990678412902961
756.9206781902287,1,5,3,0.12521039553864258
1257.8207487367074,2,2,22,0.19471746162645445
1363.468619943062,9,5,10,0.22510320076301768
1058.426880229949,2,3,11,0.22984171636183948
1327.0059957060696,3,4,13,0.28067763545544705
1190.4422014915838,12,2,0,0.07930791651743781
1148.0415506658283,11,4,14,0.2865958072324904
690.9592502414632,5,2,13,0.23997468380403916
772.8979636857889,6,5,6,0.16584181883235485
809.195337455059,10,3,0,0.08043456618602922
799.4904135040381,6,2,8,0.15150815042255125
655.8947558954467,7,0,3,0.05090041587028499
612.4418218577848,11,3,17,0.3005396945852363
958.4016427841034,9,4,12,0.240135915444046
1189.9723873433477,10,1,12,0.24563273759173168
928.1134196032255,2,2,19,0.2702260990353397
914.7911729042023,4,3,1,0.07381431297220452
890.4831247360123,5,3,14,0.2531624303692681
1035.6034382169964,2,4,5,0.10599872369005015
925.1208063470602,10,2,13,0.2513599373657732
474.86863160750283,8,1,20,0.19567745363716124
1601.4288657616573,6,3,16,0.31318581450135635
1084.5545043784878,12,3,7,0.16008837377346655
1090.8103691913655,12,0,3,0.08295605853916144
1078.3261821354224,8,4,7,0.1675234726002655
1106.0891084075004,11,3,4,0.135757655978388
1045.7006672382167,10,5,5,0.16246617673348898
1101.0889209225227,6,0,18,0.28479405781316236
1635.5836502748784,3,3,23,0.17986660413732286
905.2141449680037,7,3,14,0.27806052638573037
962.6063924698917,11,2,11,0.22418342143058884
791.3250006928628,6,4,22,0.1732991137647882
806.4314680380367,1,4,13,0.2648487354052353
1303.7411843697198,10,6,11,0.25540035791075966
1190.1541796242464,11,5,2,0.14911235568669812
1079.2769324141564,11,4,17,0.3096626054956113
958.1952550815752,9,3,0,0.07383649703215049
1030.7616336829474,2,6,0,0.1062999544958175
866.4985799628623,6,5,11,0.2412257612713392
984.417952505777,5,3,4,0.13555074060103492
1124.8448811419469,6,4,6,0.1383346958345598
847.1846177347809,2,0,2,0.08223473868077588
1056.994459797589,12,0,8,0.1538127218442021
684.1760410435911,12,1,12,0.22744822090906266
730.6744736465894,12,5,16,0.29306478977559036
1090.1861339759646,5,5,8,0.1874978471269385
935.5844007904002,11,6,12,0.27622731311980975
1195.4618224626254,9,0,2,0.0842874842117448
880.9113497965627,6,6,1,0.1163502948080027
1326.3613527597338,1,3,23,0.16111556903396285
1171.0780072834607,12,6,20,0.27022427165941076
1113.19237492825,5,1,5,0.11641237170237995
388.199573713325,9,3,9,0.13938757731038595
1159.037889860616,2,5,0,0.09630615290976385
851.9297262498712,12,2,7,0.13695861214066563
964.813973867383,3,0,17,0.2631224305900329
720.3376417141087,9,4,23,0.13771519094993243
932.1894823515547,6,5,12,0.28893496942259994
1083.8304166268388,4,4,19,0.28292276147469225
1226.07034303253,7,2,23,0.14307312394583097
452.7469265889041,6,2,17,0.26592618293086956
902.4401752460006,8,3,12,0.2599071042164765
696.0356576073959,5,4,6,0.12088575581245217
632.9780381377557,4,6,20,0.2599653587837905
931.2987773446396,5,1,19,0.26510731658661335
1218.7616014448815,10,5,10,0.22065260438202217
747.9148459659388,11,0,15,0.24635960713058225
883.8037576880845,3,5,9,0.19015035747556186
953.3503842941501,1,4,1,0.09192868956601188
477.76338876537204,3,5,17,0.2898566930413828
859.9782260504958,1,4,11,0.22513917974141698
662.8296195223772,4,0,21,0.1783866538976196
908.9574497006249,3,6,2,0.1297856835419559
1294.8494971219716,12,0,21,0.19701947991125227
1049.9296920367958,6,0,6,0.11082725595913284
1421.6335756653802,7,5,1,0.13425308085376014
731.1924221841357,11,3,11,0.20827930786681728
1145.2893021157247,6,2,19,0.26910576238935646
1075.5932672898655,10,4,23,0.17062900647574092
851.2636535675567,12,5,15,0.2956189120065423
1345.8574626960913,1,0,0,0.06936472434214606
1081.522318403246,4,2,4,0.12120253606999877
623.868559809076,4,0,7,0.10388024339777896
847.0339859702245,8,1,14,0.2427196056426252
1049.6691236904528,6,2,15,0.2529820867470729
1273.652362007852,5,2,2,0.10789564964761741
1245.6987786630418,9,6,2,0.12481368383013108
982.9849526105914,8,0,10,0.1693748239988524
738.5683530807403,8,6,16,0.3124514006095822
563.2538580031035,7,6,2,0.1021588957569003
851.0306964746433,7,0,4,0.09184504049875918
901.6225102821966,3,1,21,0.2038736904369464
1195.4963193115555,9,3,13,0.25486523542465434
1032.8946984553852,4,1,11,0.20868270380207093
1334.1423763500695,3,1,5,0.13590765048660078
1303.4360344198253,1,2,2,0.10753744411190892
1108.245998346216,4,0,4,0.10970189410220328
1193.8724024097417,8,0,19,0.24741673141980886
1300.7999539030652,5,6,23,0.17373605872483677
876.9732151651749,3,2,19,0.26813848077113994
1754.9173989880721,5,4,11,0.268244513902111
1150.6139828018463,4,6,12,0.27293912521099
1056.9327487383416,5,4,8,0.17033798176301138
1131.7281500476179,10,6,13,0.3036528721827155
962.0886169571726,3,5,19,0.2849966552942444
935.2788080856574,8,3,20,0.2331433508487218
868.8664666371023,4,4,10,0.17728889549640137
1067.928203826807,8,4,23,0.16061177923593592
778.1282509991952,6,4,22,0.1659539991169301
775.8839977678958,3,0,22,0.12923536853673692
950.7833394615268,10,3,2,0.08436763984953481
1022.7994044395074,12,4,0,0.08369345296309029
778.1741073449213,2,3,19,0.2850921010456149
532.9544538858477,10,2,18,0.2880575095857453
980.9754626980468,10,4,0,0.10173797676198505
804.8507861135437,4,2,8,0.15596459175003
1120.0610658439523,11,4,10,0.20545118478337657
1008.009125866781,1,2,18,0.31387142722975064
823.3231986218451,12,6,2,0.11927432044874525
884.2112561735502,10,5,18,0.32406589163252564
706.6140634887579,12,5,20,0.26783083579258604
1136.1309861535944,5,0,15,0.27773874703888735
674.5725065286424,11,1,14,0.2366443499943944
1092.4940704094367,8,4,23,0.1547329510792074
978.7494735737009,3,4,14,0.28319444457820026
819.0744341048969,12,2,21,0.2030688184442407
813.3851834590598,12,1,23,0.11451868451924163
1062.7389262283953,3,2,19,0.26826686473931843
468.82736873206704,7,1,21,0.18453517800140196
1418.0925646968915,9,1,7,0.16968423377246833
820.7530258421059,3,2,18,0.3046665349061599
866.293224675534,4,3,9,0.18743927660859735
1089.3989031071958,1,0,22,0.15387274621488584
940.1152866166549,5,1,4,0.097466492632672
1498.081464273013,11,0,15,0.25991200254734126
1049.5511939486635,7,4,11,0.2454232228403578
634.2431925971707,12,5,12,0.23761766211647342
873.6677268640262,9,2,9,0.1658064720234857
1216.262967501875,4,1,20,0.23577201544490667
673.3551049041691,5,1,17,0.26230449281856183
836.7961290153503,4,3,6,0.14057000504850156
1425.3500713869225,7,4,6,0.18732299065832217
1055.0496004922038,4,0,9,0.14406994996649056
595.5991098821128,2,1,6,0.1043971618388338
853.5459238959745,8,4,2,0.09610741059216896
1086.543692495319,5,2,12,0.23578227531002316
1448.1293995031974,1,6,11,0.2955940729088242
783.5335664895796,10,1,1,0.06501042239986467
1004.8558777804225,6,1,22,0.17709665169929398
938.180259365307,3,2,9,0.1600643497531462
754.2460596267235,1,3,4,0.10109693229581516
688.4957435345051,10,2,17,0.29040571570940227
649.7028633150868,7,4,23,0.12245353701749356
414.90340374569564,12,5,20,0.24800426308907722
802.6874872794168,5,5,1,0.09978091804266023
953.0305330002261,9,1,12,0.23811229968469094
993.9730050646652,9,1,14,0.2567736158373821
690.6409422367842,3,5,22,0.17701966793769608
1111.1232675327037,5,6,8,0.19088137998413973
1361.6239188803913,12,3,21,0.23876665555049228
842.9815441291453,10,2,16,0.2746694273219086
1016.690933465839,5,5,8,0.18442713676290504
1171.4789365134989,9,1,2,0.106656146494551
1463.1767422367275,6,2,10,0.20642551176228124
1395.4228063389114,6,3,11,0.2741769839496577
1023.5969605178685,2,5,22,0.17236015000009192
833.3011172174097,7,4,20,0.2535411742411018
1166.511213187285,7,6,23,0.17739366889996827
1133.0096915923343,11,1,0,0.0952626834193534
737.2980502274631,6,3,20,0.24047156363423905
867.7703638537652,8,5,8,0.16741187549129521
505.2515520696131,12,1,8,0.12088533332361455
976.5873499342317,12,0,15,0.2570953499958911
861.5729606890643,2,2,1,0.0672558305832077
1039.4404886375903,12,0,9,0.13950098004230044
1092.8591125636658,6,4,12,0.2550090407817427
1113.4101704996237,9,1,14,0.24944758092160974
1284.0534256711132,8,1,17,0.30727382402228287
1103.188946393667,10,6,17,0.32116719680640265
1018.6517038893222,8,2,0,0.08318316896881998
1368.231650438666,1,2,7,0.16668358544017128
986.9526353436529,1,5,7,0.1654669832455475
916.6496330371147,6,3,10,0.1890918225447185
943.7567612134476,11,5,14,0.29860867901593313
870.5177441405928,7,1,9,0.15656311727378522
738.3412989111248,3,6,1,0.08042444290777143
1246.216459014098,12,0,10,0.1831984817753182
975.1390591935602,7,5,19,0.2874485948228499
1435.4672196914316,10,6,23,0.207059952879136
1282.8368019917518,8,3,12,0.2619591448843151
1390.7667478501578,3,0,5,0.12393659316526194
734.9481011272642,4,4,0,0.08718381081371908
1416.732627969774,10,0,1,0.08696624594278662
630.2550097913928,11,6,15,0.2665393558596799
523.5573774674599,2,6,14,0.26111348898171965
1088.8182907004757,8,5,3,0.1341758270659057
813.8189004994781,1,2,20,0.2320182554724863
1032.668983001651,9,2,6,0.13416481303052355
1232.1842120958738,1,0,5,0.12553998288321755
972.6864876991384,11,4,5,0.14302956905226474
1089.4826800426051,1,4,23,0.1470518958930341
1015.5136153759705,10,1,21,0.2178972038994742
1233.5323603091272,8,5,19,0.3096814357513808
669.5646884095697,3,6,22,0.18371139828977115
952.8038264173362,8,0,22,0.15452183878251188
1136.2506437281113,9,4,6,0.14321774595454143
1298.6533337523283,5,0,20,0.22420759590799785
1028.8869941781568,9,3,17,0.30838715777638326
996.0829618518003,3,3,2,0.0969273729881598
1020.4546736289111,7,4,1,0.09000701033253986
1078.2043557153402,3,4,7,0.16928837400876928
870.6050758942338,7,4,11,0.23474214215387415
762.6672744444792,4,2,23,0.12186082108636886
874.7701716719256,7,6,0,0.09212096779779122
1089.548697787611,7,2,0,0.05788280375628415
827.0838063549775,9,0,19,0.24048541007215135
1177.151894779109,8,4,5,0.16558099714956115
1302.915568229113,11,4,23,0.18501363477636798
854.0072790516856,4,4,17,0.2996157127746054
974.4182829386027,2,0,17,0.263972420928766
899.2096738464323,1,2,20,0.23696392639946534
980.6075637197673,1,4,3,0.1213647340554595
972.0935193170158,7,4,21,0.23350255252186877
1139.2806877498506,6,3,18,0.340458055064489
1163.405502018747,3,6,12,0.26816207348009546
1029.378846958068,1,2,3,0.10376521359136122
693.3511295562789,10,0,3,0.06614604936938823
1071.1471480108823,5,0,10,0.17300991889755113
916.4514544587339,2,4,22,0.17497845785913516
774.1317804013992,7,4,6,0.13924736014268085
1095.401687515002,12,1,13,0.2327172509794437
986.9801044177539,7,0,8,0.14428709475751098
1339.7574130621604,11,3,15,0.29214646745284883
1060.0494420762054,8,3,16,0.2907507925624898
872.4149070598017,7,5,6,0.1510230715094261
1350.9972094957254,7,3,10,0.2045384932127157
1252.4752759083926,7,0,12,0.22346695833554314
882.9488201862811,5,5,7,0.1534298469322638
952.4212763736044,3,4,8,0.16335808955091818
1056.8927800457147,3,2,6,0.1412922998422027
1082.4176988781544,12,5,7,0.19014875371885537
1328.4837007526003,3,2,18,0.3273001016741259
1088.6311739483376,4,5,0,0.09473735398082789
1418.9204465183616,9,0,11,0.2330153769735806
885.0261194445445,10,6,15,0.28024300216734155
1024.2173967123742,5,1,10,0.16195321838470106
1225.3020774741585,5,0,20,0.22545786405915674
846.766765566461,8,5,6,0.14725048851747682
1140.189683780763,5,5,8,0.20373101867677296
1439.2641181902165,9,1,18,0.31929452497108124
1171.2449116622654,10,3,12,0.26457675898716426
953.2804442106201,2,0,18,0.26162882400993337
897.4256605948984,12,3,14,0.26729886481872667
638.9065111727666,8,0,12,0.20564480240087377
986.9353756868094,10,2,9,0.19237726190816443
1561.2549547434842,7,3,16,0.3192239104929568
1044.9654095940982,6,3,22,0.19341167721141678
1188.7156317321374,10,4,5,0.15254096776150433
1296.4011549514626,1,6,2,0.12542052233910966
1071.0842145959125,6,3,13,0.24889190765108288
897.3148374957783,6,5,23,0.1503346514208419
1109.1086282541442,11,6,0,0.11244294556610115
1314.7724487005758,6,3,22,0.1859569597968721
923.3936654944721,9,4,9,0.1741828675135773
1176.1965528279654,11,0,12,0.21636475418728474
1120.146263209159,7,1,2,0.08613064939776822
956.8579692357622,3,1,21,0.20306178164961405
735.9029904510411,9,1,14,0.24483886523261364
1255.2099551774227,9,5,4,0.1434215590156476
1231.6938243943914,5,5,9,0.20277389756028477
1047.2938881987784,10,0,21,0.199234714301099
904.4494843220015,10,6,19,0.3053490916197981
629.5635093032436,12,1,23,0.1343928169021283
1309.4882539223415,2,2,19,0.27409724223330006
605.938066649363,7,0,17,0.24363278466894167
779.4734530085829,5,3,10,0.17920844464863744
1430.8179033599813,5,6,11,0.2591471424869284
858.6296749159048,2,2,0,0.05078026609599031
983.4933753068098,10,6,7,0.17447839111369626
707.9537272704309,4,4,4,0.11548660779814439
834.2885423439785,12,4,16,0.281559843333331
1193.0621457456634,7,6,23,0.18951383866118923
1065.1807106893355,1,2,14,0.2672490292031111
1550.5744938577473,1,3,6,0.17650788853009233
807.7958656398388,10,5,0,0.10064872793718363
1000.8433809471792,12,2,3,0.10950384480241579
970.6684582260558,12,1,11,0.2181110006852586
771.5787571801446,2,5,7,0.15559443507107576
1081.6882644443117,2,1,16,0.27032100948889587
963.9739448518155,6,5,21,0.23584849114804782
694.395914666067,2,1,0,0.03153424773774758
1220.8710888188511,12,5,7,0.18785792866364476
835.2890281792362,6,0,7,0.11291901646066603
943.7988712696528,3,3,5,0.12723348778001253
796.6034059802114,1,1,16,0.24595441080261482
719.0697312278303,3,4,8,0.15046566780566267
733.6165529165698,2,6,7,0.1497145864643964
1115.4775403897233,7,1,11,0.22955789224076048
812.4016972293737,9,4,22,0.1844139608816961
1086.934236393963,10,5,2,0.11043507867781646
1066.3927517095508,8,5,9,0.20599184219444397
1206.9584740569376,11,3,3,0.11813822002585708
678.2546845159995,7,6,6,0.14112740141356087
1079.7064153661483,2,1,10,0.1721006454376007
785.9354569623088,8,1,5,0.0964114332863475
1195.3486951798177,8,1,5,0.10905044591722457
1153.8639287087512,12,2,15,0.2803963583554684
1164.392711272942,11,2,18,0.3202732617485423
1044.92594054789,5,5,13,0.2818011510381234
430.40515979888164,12,1,3,0.06409839296086868
650.1284290139963,12,2,11,0.22743367403347212
1190.930408241411,6,3,1,0.11545157182081277
